Date,Year,Gold_24K_1gm_INR,Gold_24K_10gm_INR,Gold_916_1gm_INR,Gold_916_10gm_INR
2019-02-14,2019,7745.81,77458.15,7095.17,70951.66
2019-02-15,2019,7678.0,76780.01,7033.05,70330.49
2019-02-16,2019,7685.78,76857.82,7040.18,70401.76
2019-02-17,2019,7577.45,75774.45,6940.94,69409.4
2019-02-18,2019,7626.97,76269.67,6986.3,69863.02
2019-02-19,2019,7503.55,75035.5,6873.25,68732.52
2019-02-20,2019,7645.22,76452.18,7003.02,70030.19
2019-02-21,2019,7518.53,75185.33,6886.98,68869.76
2019-02-22,2019,7665.0,76650.01,7021.14,70211.4
2019-02-23,2019,7573.88,75738.75,6937.67,69376.7
2019-02-24,2019,7670.23,76702.32,7025.93,70259.32
2019-02-25,2019,7645.7,76456.98,7003.46,70034.6
2019-02-26,2019,7670.99,76709.92,7026.63,70266.29
2019-02-27,2019,7518.57,75185.67,6887.01,68870.07
2019-02-28,2019,7607.0,76070.02,6968.01,69680.14
2019-03-01,2019,7637.69,76376.85,6996.12,69961.2
2019-03-02,2019,7493.05,74930.54,6863.64,68636.37
2019-03-03,2019,7638.33,76383.28,6996.71,69967.09
2019-03-04,2019,7557.37,75573.72,6922.55,69225.53
2019-03-05,2019,7827.44,78274.36,7169.93,71699.32
2019-03-06,2019,7617.2,76171.99,6977.35,69773.55
2019-03-07,2019,7487.33,74873.34,6858.4,68583.98
2019-03-08,2019,7590.46,75904.56,6952.86,69528.58
2019-03-09,2019,7528.24,75282.39,6895.87,68958.67
2019-03-10,2019,7605.38,76053.82,6966.53,69665.3
2019-03-11,2019,7459.4,74594.02,6832.81,68328.13
2019-03-12,2019,7629.65,76296.5,6988.76,69887.6
2019-03-13,2019,7670.7,76707.01,7026.36,70263.62
2019-03-14,2019,7532.6,75325.98,6899.86,68998.59
2019-03-15,2019,7604.57,76045.67,6965.78,69657.83
2019-03-16,2019,7487.3,74873.04,6858.37,68583.71
2019-03-17,2019,7600.88,76008.84,6962.41,69624.1
2019-03-18,2019,7482.6,74825.96,6854.06,68540.58
2019-03-19,2019,7538.1,75381.02,6904.9,69049.02
2019-03-20,2019,7591.07,75910.67,6953.42,69534.17
2019-03-21,2019,7360.71,73607.11,6742.41,67424.12
2019-03-22,2019,7609.06,76090.64,6969.9,69699.02
2019-03-23,2019,7701.38,77013.82,7054.47,70544.66
2019-03-24,2019,7627.86,76278.65,6987.12,69871.24
2019-03-25,2019,7629.76,76297.61,6988.86,69888.61
2019-03-26,2019,7483.29,74832.94,6854.7,68546.98
2019-03-27,2019,7804.93,78049.29,7149.31,71493.15
2019-03-28,2019,7566.57,75665.68,6930.98,69309.76
2019-03-29,2019,7619.83,76198.28,6979.76,69797.63
2019-03-30,2019,7587.23,75872.31,6949.9,69499.03
2019-03-31,2019,7513.78,75137.81,6882.62,68826.23
2019-04-01,2019,7750.38,77503.82,7099.35,70993.5
2019-04-02,2019,7520.15,75201.49,6888.46,68884.57
2019-04-03,2019,7630.69,76306.94,6989.72,69897.15
2019-04-04,2019,7652.17,76521.74,7009.39,70093.91
2019-04-05,2019,7565.71,75657.13,6930.19,69301.93
2019-04-06,2019,7731.67,77316.7,7082.21,70822.09
2019-04-07,2019,7526.72,75267.18,6894.47,68944.74
2019-04-08,2019,7640.36,76403.65,6998.57,69985.74
2019-04-09,2019,7853.18,78531.82,7193.51,71935.15
2019-04-10,2019,7664.66,76646.58,7020.83,70208.26
2019-04-11,2019,7685.51,76855.08,7039.93,70399.26
2019-04-12,2019,7706.35,77063.47,7059.01,70590.14
2019-04-13,2019,7572.38,75723.84,6936.3,69363.04
2019-04-14,2019,7674.31,76743.09,7029.67,70296.67
2019-04-15,2019,7665.5,76655.04,7021.6,70216.01
2019-04-16,2019,7659.56,76595.57,7016.15,70161.54
2019-04-17,2019,7677.07,76770.71,7032.2,70321.97
2019-04-18,2019,7679.06,76790.61,7034.02,70340.2
2019-04-19,2019,7587.91,75879.15,6950.53,69505.3
2019-04-20,2019,7627.26,76272.6,6986.57,69865.7
2019-04-21,2019,7618.14,76181.43,6978.22,69782.19
2019-04-22,2019,7743.76,77437.63,7093.29,70932.87
2019-04-23,2019,7565.51,75655.09,6930.01,69300.06
2019-04-24,2019,7698.25,76982.48,7051.6,70515.95
2019-04-25,2019,7585.65,75856.5,6948.45,69484.55
2019-04-26,2019,7649.19,76491.86,7006.65,70066.55
2019-04-27,2019,7626.92,76269.24,6986.26,69862.62
2019-04-28,2019,7715.15,77151.48,7067.08,70670.75
2019-04-29,2019,7726.64,77266.44,7077.61,70776.06
2019-04-30,2019,7680.01,76800.11,7034.89,70348.9
2019-05-01,2019,7578.33,75783.32,6941.75,69417.52
2019-05-02,2019,7734.09,77340.91,7084.43,70844.27
2019-05-03,2019,7690.56,76905.56,7044.55,70445.49
2019-05-04,2019,7801.85,78018.5,7146.49,71464.94
2019-05-05,2019,7522.72,75227.15,6890.81,68908.07
2019-05-06,2019,7546.4,75463.98,6912.5,69125.0
2019-05-07,2019,7759.46,77594.63,7107.67,71076.68
2019-05-08,2019,7686.34,76863.45,7040.69,70406.92
2019-05-09,2019,7616.37,76163.68,6976.59,69765.94
2019-05-10,2019,7643.24,76432.38,7001.21,70012.06
2019-05-11,2019,7721.65,77216.55,7073.04,70730.36
2019-05-12,2019,7783.95,77839.47,7130.1,71300.95
2019-05-13,2019,7724.87,77248.7,7075.98,70759.81
2019-05-14,2019,7621.03,76210.31,6980.86,69808.64
2019-05-15,2019,7604.76,76047.61,6965.96,69659.61
2019-05-16,2019,7581.42,75814.16,6944.58,69445.77
2019-05-17,2019,7697.98,76979.77,7051.35,70513.47
2019-05-18,2019,7558.67,75586.75,6923.75,69237.46
2019-05-19,2019,7741.37,77413.72,7091.1,70910.97
2019-05-20,2019,7605.79,76057.86,6966.9,69669.0
2019-05-21,2019,7604.16,76041.59,6965.41,69654.1
2019-05-22,2019,7639.27,76392.74,6997.58,69975.75
2019-05-23,2019,7585.13,75851.32,6947.98,69479.81
2019-05-24,2019,7517.16,75171.59,6885.72,68857.18
2019-05-25,2019,7731.13,77311.33,7081.72,70817.18
2019-05-26,2019,7665.48,76654.83,7021.58,70215.83
2019-05-27,2019,7735.49,77354.87,7085.71,70857.06
2019-05-28,2019,7739.38,77393.81,7089.27,70892.73
2019-05-29,2019,7779.78,77797.83,7126.28,71262.81
2019-05-30,2019,7659.68,76596.82,7016.27,70162.68
2019-05-31,2019,7622.58,76225.77,6982.28,69822.81
2019-06-01,2019,7733.87,77338.74,7084.23,70842.29
2019-06-02,2019,7706.93,77069.32,7059.55,70595.5
2019-06-03,2019,7735.58,77355.79,7085.79,70857.91
2019-06-04,2019,7577.71,75777.06,6941.18,69411.79
2019-06-05,2019,7789.28,77892.79,7134.98,71349.79
2019-06-06,2019,7729.9,77299.05,7080.59,70805.93
2019-06-07,2019,7723.93,77239.26,7075.12,70751.16
2019-06-08,2019,7612.98,76129.8,6973.49,69734.9
2019-06-09,2019,7864.26,78642.58,7203.66,72036.61
2019-06-10,2019,7723.32,77233.2,7074.56,70745.61
2019-06-11,2019,7860.6,78605.95,7200.31,72003.05
2019-06-12,2019,7745.95,77459.49,7095.29,70952.89
2019-06-13,2019,7671.98,76719.82,7027.54,70275.35
2019-06-14,2019,7793.48,77934.79,7138.83,71388.27
2019-06-15,2019,7783.63,77836.28,7129.8,71298.03
2019-06-16,2019,7826.49,78264.91,7169.07,71690.66
2019-06-17,2019,7766.98,77669.85,7114.56,71145.58
2019-06-18,2019,7802.06,78020.63,7146.69,71466.9
2019-06-19,2019,7707.3,77073.05,7059.89,70598.91
2019-06-20,2019,7622.79,76227.88,6982.47,69824.74
2019-06-21,2019,7677.32,76773.24,7032.43,70324.29
2019-06-22,2019,7788.7,77886.97,7134.45,71344.46
2019-06-23,2019,7777.59,77775.91,7124.27,71242.73
2019-06-24,2019,7584.17,75841.65,6947.1,69470.95
2019-06-25,2019,7582.75,75827.53,6945.8,69458.02
2019-06-26,2019,7578.09,75780.92,6941.53,69415.32
2019-06-27,2019,7644.23,76442.32,7002.12,70021.17
2019-06-28,2019,7721.14,77211.44,7072.57,70725.68
2019-06-29,2019,7734.82,77348.23,7085.1,70850.98
2019-06-30,2019,7747.53,77475.28,7096.74,70967.36
2019-07-01,2019,7624.43,76244.25,6983.97,69839.74
2019-07-02,2019,7760.29,77602.93,7108.43,71084.28
2019-07-03,2019,7796.87,77968.65,7141.93,71419.29
2019-07-04,2019,7725.28,77252.79,7076.36,70763.55
2019-07-05,2019,7653.4,76534.04,7010.52,70105.18
2019-07-06,2019,7520.71,75207.06,6888.97,68889.67
2019-07-07,2019,7826.54,78265.41,7169.11,71691.12
2019-07-08,2019,7733.85,77338.53,7084.21,70842.1
2019-07-09,2019,7721.79,77217.9,7073.16,70731.6
2019-07-10,2019,7640.53,76405.27,6998.72,69987.23
2019-07-11,2019,7630.18,76301.78,6989.24,69892.43
2019-07-12,2019,7719.77,77197.69,7071.31,70713.09
2019-07-13,2019,7763.35,77633.49,7111.23,71112.27
2019-07-14,2019,7634.44,76344.44,6993.15,69931.5
2019-07-15,2019,7795.79,77957.87,7140.94,71409.41
2019-07-16,2019,7759.15,77591.45,7107.38,71073.77
2019-07-17,2019,7658.36,76583.58,7015.06,70150.56
2019-07-18,2019,7653.61,76536.07,7010.7,70107.04
2019-07-19,2019,7739.34,77393.41,7089.24,70892.36
2019-07-20,2019,7766.71,77667.12,7114.31,71143.08
2019-07-21,2019,7866.7,78667.03,7205.9,72059.0
2019-07-22,2019,7803.32,78033.2,7147.84,71478.42
2019-07-23,2019,7709.67,77096.69,7062.06,70620.57
2019-07-24,2019,7764.13,77641.28,7111.94,71119.41
2019-07-25,2019,7694.1,76941.0,7047.8,70477.95
2019-07-26,2019,7716.34,77163.4,7068.17,70681.68
2019-07-27,2019,7739.24,77392.35,7089.14,70891.39
2019-07-28,2019,7802.14,78021.37,7146.76,71467.58
2019-07-29,2019,7670.11,76701.07,7025.82,70258.18
2019-07-30,2019,7613.81,76138.05,6974.25,69742.45
2019-07-31,2019,7764.87,77648.67,7112.62,71126.19
2019-08-01,2019,7637.44,76374.42,6995.9,69958.97
2019-08-02,2019,7779.76,77797.61,7126.26,71262.61
2019-08-03,2019,7712.37,77123.71,7064.53,70645.31
2019-08-04,2019,7706.76,77067.55,7059.39,70593.88
2019-08-05,2019,7774.65,77746.51,7121.58,71215.8
2019-08-06,2019,7709.54,77095.37,7061.94,70619.36
2019-08-07,2019,7651.3,76513.02,7008.59,70085.93
2019-08-08,2019,7689.53,76895.31,7043.61,70436.1
2019-08-09,2019,7781.7,77816.96,7128.03,71280.33
2019-08-10,2019,7663.49,76634.93,7019.76,70197.6
2019-08-11,2019,7510.47,75104.7,6879.59,68795.91
2019-08-12,2019,7767.04,77670.38,7114.61,71146.07
2019-08-13,2019,7694.65,76946.49,7048.3,70482.99
2019-08-14,2019,7705.24,77052.4,7058.0,70580.0
2019-08-15,2019,7661.94,76619.37,7018.33,70183.35
2019-08-16,2019,7704.46,77044.61,7057.29,70572.86
2019-08-17,2019,7773.99,77739.9,7120.98,71209.75
2019-08-18,2019,7760.78,77607.8,7108.87,71088.74
2019-08-19,2019,7659.71,76597.08,7016.29,70162.92
2019-08-20,2019,7872.29,78722.89,7211.02,72110.17
2019-08-21,2019,7694.47,76944.72,7048.14,70481.36
2019-08-22,2019,7798.16,77981.64,7143.12,71431.18
2019-08-23,2019,7835.21,78352.09,7177.05,71770.51
2019-08-24,2019,7738.87,77388.74,7088.81,70888.09
2019-08-25,2019,7855.63,78556.35,7195.76,71957.62
2019-08-26,2019,7798.55,77985.45,7143.47,71434.68
2019-08-27,2019,7679.12,76791.15,7034.07,70340.69
2019-08-28,2019,7706.25,77062.53,7058.93,70589.28
2019-08-29,2019,7940.7,79406.99,7273.68,72736.8
2019-08-30,2019,7773.69,77736.94,7120.7,71207.04
2019-08-31,2019,7793.89,77938.88,7139.2,71392.01
2019-09-01,2019,7728.07,77280.66,7078.91,70789.09
2019-09-02,2019,7810.1,78101.02,7154.05,71540.53
2019-09-03,2019,7762.17,77621.67,7110.14,71101.45
2019-09-04,2019,7719.9,77198.96,7071.42,70714.24
2019-09-05,2019,7842.63,78426.3,7183.85,71838.49
2019-09-06,2019,7674.79,76747.87,7030.11,70301.05
2019-09-07,2019,7782.52,77825.16,7128.78,71287.84
2019-09-08,2019,7752.04,77520.4,7100.87,71008.69
2019-09-09,2019,7712.1,77121.02,7064.29,70642.85
2019-09-10,2019,7781.76,77817.56,7128.09,71280.88
2019-09-11,2019,7760.25,77602.46,7108.39,71083.85
2019-09-12,2019,7790.78,77907.76,7136.35,71363.51
2019-09-13,2019,7731.45,77314.54,7082.01,70820.12
2019-09-14,2019,7908.39,79083.85,7244.08,72440.81
2019-09-15,2019,7713.2,77132.03,7065.29,70652.94
2019-09-16,2019,7736.2,77361.96,7086.36,70863.55
2019-09-17,2019,7827.5,78275.02,7169.99,71699.92
2019-09-18,2019,7853.57,78535.72,7193.87,71938.72
2019-09-19,2019,7774.52,77745.18,7121.46,71214.59
2019-09-20,2019,7872.37,78723.67,7211.09,72110.88
2019-09-21,2019,7809.58,78095.77,7153.57,71535.73
2019-09-22,2019,7850.08,78500.8,7190.67,71906.73
2019-09-23,2019,7653.93,76539.33,7011.0,70110.02
2019-09-24,2019,7756.13,77561.29,7104.61,71046.14
2019-09-25,2019,7795.24,77952.43,7140.44,71404.42
2019-09-26,2019,7978.2,79782.05,7308.04,73080.36
2019-09-27,2019,7878.86,78788.61,7217.04,72170.36
2019-09-28,2019,7749.45,77494.52,7098.5,70984.98
2019-09-29,2019,7918.76,79187.63,7253.59,72535.87
2019-09-30,2019,7948.96,79489.63,7281.25,72812.5
2019-10-01,2019,7918.2,79181.95,7253.07,72530.67
2019-10-02,2019,7764.16,77641.6,7111.97,71119.71
2019-10-03,2019,7759.29,77592.94,7107.51,71075.14
2019-10-04,2019,7795.24,77952.4,7140.44,71404.39
2019-10-05,2019,7712.11,77121.14,7064.3,70642.96
2019-10-06,2019,7813.47,78134.65,7157.13,71571.34
2019-10-07,2019,7941.34,79413.36,7274.26,72742.64
2019-10-08,2019,7841.94,78419.41,7183.22,71832.18
2019-10-09,2019,7916.7,79167.05,7251.7,72517.02
2019-10-10,2019,7779.31,77793.14,7125.85,71258.52
2019-10-11,2019,7725.99,77259.93,7077.01,70770.09
2019-10-12,2019,7797.17,77971.69,7142.21,71422.06
2019-10-13,2019,7797.84,77978.39,7142.82,71428.21
2019-10-14,2019,7795.76,77957.65,7140.92,71409.21
2019-10-15,2019,7896.39,78963.87,7233.09,72330.91
2019-10-16,2019,7745.35,77453.48,7094.74,70947.39
2019-10-17,2019,7926.46,79264.58,7260.64,72606.35
2019-10-18,2019,7893.16,78931.61,7230.14,72301.35
2019-10-19,2019,7766.94,77669.4,7114.52,71145.17
2019-10-20,2019,7754.11,77541.15,7102.77,71027.69
2019-10-21,2019,7757.41,77574.12,7105.79,71057.9
2019-10-22,2019,7846.1,78461.05,7187.03,71870.32
2019-10-23,2019,7848.95,78489.52,7189.64,71896.4
2019-10-24,2019,7747.53,77475.26,7096.73,70967.34
2019-10-25,2019,7859.64,78596.4,7199.43,71994.3
2019-10-26,2019,7690.27,76902.72,7044.29,70442.89
2019-10-27,2019,7771.44,77714.36,7118.64,71186.35
2019-10-28,2019,7877.11,78771.07,7215.43,72154.3
2019-10-29,2019,7763.74,77637.36,7111.58,71115.82
2019-10-30,2019,7873.64,78736.43,7212.26,72122.57
2019-10-31,2019,7860.26,78602.61,7200.0,71999.99
2019-11-01,2019,7803.08,78030.81,7147.62,71476.22
2019-11-02,2019,7997.65,79976.48,7325.85,73258.45
2019-11-03,2019,7692.64,76926.36,7046.45,70464.54
2019-11-04,2019,7876.45,78764.53,7214.83,72148.31
2019-11-05,2019,7808.72,78087.2,7152.79,71527.88
2019-11-06,2019,7844.1,78441.01,7185.2,71851.96
2019-11-07,2019,7719.88,77198.77,7071.41,70714.07
2019-11-08,2019,7961.0,79610.03,7292.28,72922.79
2019-11-09,2019,7716.56,77165.63,7068.37,70683.72
2019-11-10,2019,7807.97,78079.73,7152.1,71521.03
2019-11-11,2019,7891.11,78911.14,7228.26,72282.6
2019-11-12,2019,8044.05,80440.45,7368.35,73683.46
2019-11-13,2019,7885.53,78855.34,7223.15,72231.49
2019-11-14,2019,7967.47,79674.68,7298.2,72982.01
2019-11-15,2019,8001.76,80017.65,7329.62,73296.17
2019-11-16,2019,7776.06,77760.57,7122.87,71228.69
2019-11-17,2019,7751.9,77518.95,7100.74,71007.36
2019-11-18,2019,7817.03,78170.34,7160.4,71604.03
2019-11-19,2019,8021.14,80211.41,7347.37,73473.65
2019-11-20,2019,7846.94,78469.38,7187.79,71877.95
2019-11-21,2019,7873.63,78736.29,7212.24,72122.44
2019-11-22,2019,7715.11,77151.12,7067.04,70670.42
2019-11-23,2019,7884.27,78842.69,7221.99,72219.9
2019-11-24,2019,7792.61,77926.11,7138.03,71380.32
2019-11-25,2019,7736.01,77360.08,7086.18,70861.83
2019-11-26,2019,7923.6,79236.02,7258.02,72580.19
2019-11-27,2019,7900.69,79006.92,7237.03,72370.33
2019-11-28,2019,7950.74,79507.43,7282.88,72828.81
2019-11-29,2019,7839.28,78392.82,7180.78,71807.82
2019-11-30,2019,7811.7,78116.96,7155.51,71555.14
2019-12-01,2019,7875.45,78754.49,7213.91,72139.11
2019-12-02,2019,7873.37,78733.71,7212.01,72120.08
2019-12-03,2019,7747.61,77476.09,7096.81,70968.09
2019-12-04,2019,7882.66,78826.6,7220.52,72205.17
2019-12-05,2019,7865.77,78657.69,7205.04,72050.44
2019-12-06,2019,7906.6,79066.03,7242.45,72424.49
2019-12-07,2019,7982.06,79820.63,7311.57,73115.7
2019-12-08,2019,7879.7,78797.01,7217.81,72178.06
2019-12-09,2019,7902.94,79029.45,7239.1,72390.98
2019-12-10,2019,7871.45,78714.47,7210.25,72102.45
2019-12-11,2019,7802.64,78026.38,7147.22,71472.17
2019-12-12,2019,7806.96,78069.63,7151.18,71511.78
2019-12-13,2019,7894.67,78946.7,7231.52,72315.18
2019-12-14,2019,7896.42,78964.2,7233.12,72331.21
2019-12-15,2019,7863.17,78631.69,7202.66,72026.63
2019-12-16,2019,7978.41,79784.13,7308.23,73082.27
2019-12-17,2019,7824.1,78240.95,7166.87,71668.71
2019-12-18,2019,7881.78,78817.84,7219.71,72197.14
2019-12-19,2019,7873.67,78736.73,7212.28,72122.85
2019-12-20,2019,7894.09,78940.95,7230.99,72309.91
2019-12-21,2019,7880.94,78809.38,7218.94,72189.39
2019-12-22,2019,7975.19,79751.95,7305.28,73052.78
2019-12-23,2019,7941.86,79418.63,7274.75,72747.46
2019-12-24,2019,7882.57,78825.65,7220.43,72204.3
2019-12-25,2019,7925.83,79258.35,7260.06,72600.64
2019-12-26,2019,7918.86,79188.57,7253.67,72536.73
2019-12-27,2019,7771.55,77715.55,7118.74,71187.44
2019-12-28,2019,7838.29,78382.87,7179.87,71798.71
2019-12-29,2019,7950.67,79506.72,7282.82,72828.16
2019-12-30,2019,7880.03,78800.28,7218.11,72181.06
2019-12-31,2019,8096.06,80960.56,7415.99,74159.88
2020-01-01,2020,7925.8,79258.03,7260.04,72600.36
2020-01-02,2020,7855.82,78558.24,7195.94,71959.35
2020-01-03,2020,7949.27,79492.72,7281.53,72815.33
2020-01-04,2020,7837.09,78370.93,7178.78,71787.78
2020-01-05,2020,7939.58,79395.75,7272.65,72726.51
2020-01-06,2020,7758.21,77582.13,7106.52,71065.23
2020-01-07,2020,7905.96,79059.56,7241.86,72418.56
2020-01-08,2020,7804.78,78047.84,7149.18,71491.82
2020-01-09,2020,7794.4,77944.02,7139.67,71396.72
2020-01-10,2020,7863.36,78633.64,7202.84,72028.41
2020-01-11,2020,7968.52,79685.22,7299.17,72991.66
2020-01-12,2020,7972.24,79722.39,7302.57,73025.71
2020-01-13,2020,8081.92,80819.2,7403.04,74030.39
2020-01-14,2020,7779.43,77794.32,7125.96,71259.6
2020-01-15,2020,7947.44,79474.36,7279.85,72798.52
2020-01-16,2020,7888.52,78885.22,7225.89,72258.86
2020-01-17,2020,7924.65,79246.48,7258.98,72589.78
2020-01-18,2020,7899.12,78991.21,7235.59,72355.95
2020-01-19,2020,7905.82,79058.25,7241.74,72417.35
2020-01-20,2020,8066.6,80665.99,7389.0,73890.04
2020-01-21,2020,7872.82,78728.18,7211.5,72115.02
2020-01-22,2020,7809.37,78093.66,7153.38,71533.79
2020-01-23,2020,8014.83,80148.31,7341.59,73415.85
2020-01-24,2020,8005.1,80051.01,7332.67,73326.72
2020-01-25,2020,7800.31,78003.1,7145.08,71450.84
2020-01-26,2020,7748.64,77486.39,7097.75,70977.54
2020-01-27,2020,8033.66,80336.6,7358.83,73588.33
2020-01-28,2020,7942.95,79429.46,7275.74,72757.39
2020-01-29,2020,7885.56,78855.57,7223.17,72231.71
2020-01-30,2020,7841.36,78413.65,7182.69,71826.9
2020-01-31,2020,7890.95,78909.48,7228.11,72281.08
2020-02-01,2020,7907.73,79077.26,7243.48,72434.77
2020-02-02,2020,7913.82,79138.16,7249.06,72490.56
2020-02-03,2020,8030.57,80305.71,7356.0,73560.03
2020-02-04,2020,7919.18,79191.78,7253.97,72539.67
2020-02-05,2020,7980.89,79808.85,7310.49,73104.91
2020-02-06,2020,7877.92,78779.16,7216.17,72161.71
2020-02-07,2020,7849.82,78498.15,7190.43,71904.31
2020-02-08,2020,8058.63,80586.29,7381.7,73817.04
2020-02-09,2020,7868.54,78685.42,7207.58,72075.85
2020-02-10,2020,7900.47,79004.66,7236.83,72368.27
2020-02-11,2020,7923.16,79231.6,7257.61,72576.15
2020-02-12,2020,7904.71,79047.08,7240.71,72407.13
2020-02-13,2020,7958.85,79588.46,7290.3,72903.03
2020-02-14,2020,8044.52,80445.17,7368.78,73687.77
2020-02-15,2020,8064.51,80645.07,7387.09,73870.89
2020-02-16,2020,7865.78,78657.84,7205.06,72050.58
2020-02-17,2020,8007.4,80074.04,7334.78,73347.82
2020-02-18,2020,7931.35,79313.51,7265.12,72651.18
2020-02-19,2020,7910.36,79103.56,7245.89,72458.86
2020-02-20,2020,7958.73,79587.31,7290.2,72901.97
2020-02-21,2020,7967.49,79674.85,7298.22,72982.16
2020-02-22,2020,8004.5,80045.04,7332.13,73321.26
2020-02-23,2020,8026.25,80262.54,7352.05,73520.49
2020-02-24,2020,7917.32,79173.2,7252.26,72522.65
2020-02-25,2020,7942.59,79425.86,7275.41,72754.09
2020-02-26,2020,8023.56,80235.65,7349.59,73495.85
2020-02-27,2020,7765.16,77651.59,7112.89,71128.85
2020-02-28,2020,7918.02,79180.25,7252.91,72529.11
2020-02-29,2020,8020.2,80201.98,7346.5,73465.02
2020-03-01,2020,7959.8,79598.0,7291.18,72911.77
2020-03-02,2020,8061.16,80611.56,7384.02,73840.18
2020-03-03,2020,7905.31,79053.14,7241.27,72412.68
2020-03-04,2020,8007.33,80073.26,7334.71,73347.1
2020-03-05,2020,8008.5,80085.04,7335.79,73357.89
2020-03-06,2020,8044.14,80441.39,7368.43,73684.31
2020-03-07,2020,8029.22,80292.16,7354.76,73547.62
2020-03-08,2020,8069.31,80693.1,7391.49,73914.88
2020-03-09,2020,7817.58,78175.78,7160.9,71609.02
2020-03-10,2020,8085.66,80856.64,7406.47,74064.68
2020-03-11,2020,7993.14,79931.44,7321.72,73217.2
2020-03-12,2020,7986.88,79868.83,7315.98,73159.85
2020-03-13,2020,7992.31,79923.14,7320.96,73209.6
2020-03-14,2020,7918.41,79184.07,7253.26,72532.61
2020-03-15,2020,7976.91,79769.09,7306.85,73068.49
2020-03-16,2020,7918.88,79188.79,7253.69,72536.93
2020-03-17,2020,7991.42,79914.18,7320.14,73201.39
2020-03-18,2020,8018.82,80188.17,7345.24,73452.37
2020-03-19,2020,7949.51,79495.1,7281.75,72817.51
2020-03-20,2020,7929.36,79293.57,7263.29,72632.91
2020-03-21,2020,8058.16,80581.61,7381.28,73812.75
2020-03-22,2020,7988.88,79888.77,7317.81,73178.11
2020-03-23,2020,7922.36,79223.59,7256.88,72568.81
2020-03-24,2020,8042.06,80420.62,7366.53,73665.29
2020-03-25,2020,8006.63,80066.3,7334.07,73340.73
2020-03-26,2020,7889.85,78898.51,7227.1,72271.03
2020-03-27,2020,8008.05,80080.5,7335.37,73353.73
2020-03-28,2020,7985.73,79857.33,7314.93,73149.31
2020-03-29,2020,8015.32,80153.16,7342.03,73420.3
2020-03-30,2020,8002.52,80025.24,7330.31,73303.12
2020-03-31,2020,7984.78,79847.81,7314.06,73140.6
2020-04-01,2020,7934.44,79344.37,7267.94,72679.45
2020-04-02,2020,8044.78,80447.76,7369.01,73690.14
2020-04-03,2020,7876.91,78769.1,7215.25,72152.49
2020-04-04,2020,7750.28,77502.84,7099.26,70992.6
2020-04-05,2020,8018.79,80187.86,7345.21,73452.08
2020-04-06,2020,7875.79,78757.92,7214.23,72142.25
2020-04-07,2020,7995.41,79954.05,7323.79,73237.91
2020-04-08,2020,8040.59,80405.9,7365.18,73651.81
2020-04-09,2020,7978.54,79785.4,7308.34,73083.43
2020-04-10,2020,7949.4,79494.04,7281.65,72816.54
2020-04-11,2020,8032.47,80324.73,7357.75,73577.45
2020-04-12,2020,8024.41,80244.07,7350.36,73503.57
2020-04-13,2020,7878.05,78780.54,7216.3,72162.97
2020-04-14,2020,8010.82,80108.17,7337.91,73379.08
